object_type,track_id,frame_num,speed_kmh,total_distance_m
players,1,624,3.714807973423472,50.65421352832504
players,1,625,4.375916348459986,50.907449428120174
players,1,626,4.375916348459986,50.907449428120174
players,1,627,4.375916348459986,50.907449428120174
players,1,628,4.375916348459986,50.907449428120174
players,1,629,4.375916348459986,50.907449428120174
players,1,630,8.264813459179939,51.38573724404494
players,1,631,8.264813459179939,51.38573724404494
players,1,632,8.264813459179939,51.38573724404494
players,1,633,8.264813459179939,51.38573724404494
players,1,634,8.264813459179939,51.38573724404494
players,1,635,5.609581723338759,51.71036581599741
players,1,636,5.609581723338759,51.71036581599741
players,1,637,5.609581723338759,51.71036581599741
players,1,638,5.609581723338759,51.71036581599741
players,1,639,5.609581723338759,51.71036581599741
players,1,640,9.620105736662877,52.26708489798022
players,1,641,9.620105736662877,52.26708489798022
players,1,642,9.620105736662877,52.26708489798022
players,1,643,9.620105736662877,52.26708489798022
players,1,644,9.620105736662877,52.26708489798022
players,1,645,5.2429474901852,52.57049621106964
players,1,646,5.2429474901852,52.57049621106964
players,1,647,5.2429474901852,52.57049621106964
players,1,648,5.2429474901852,52.57049621106964
players,1,649,5.2429474901852,52.57049621106964
players,1,650,1.698569088406707,52.668793033315396
players,1,651,1.698569088406707,52.668793033315396
players,1,652,1.698569088406707,52.668793033315396
players,1,653,1.698569088406707,52.668793033315396
players,1,654,1.698569088406707,52.668793033315396
players,1,655,1.6376093449980447,52.76356209263241
players,1,656,1.6376093449980447,52.76356209263241
players,1,657,1.6376093449980447,52.76356209263241
players,1,658,1.6376093449980447,52.76356209263241
players,1,659,1.6376093449980447,52.76356209263241
players,1,660,2.913827022580204,52.93218634162432
players,1,661,2.913827022580204,52.93218634162432
players,1,662,2.913827022580204,52.93218634162432
players,1,663,2.913827022580204,52.93218634162432
players,1,664,2.913827022580204,52.93218634162432
players,1,665,1.9669154359708427,53.046012466391154
players,1,666,1.9669154359708427,53.046012466391154
players,1,667,1.9669154359708427,53.046012466391154
players,1,668,1.9669154359708427,53.046012466391154
players,1,669,1.9669154359708427,53.046012466391154
players,1,670,2.2732747490103815,53.177567718069994
players,1,671,2.2732747490103815,53.177567718069994
players,1,672,2.2732747490103815,53.177567718069994
players,1,673,2.2732747490103815,53.177567718069994
players,1,674,2.2732747490103815,53.177567718069994
players,1,675,2.1048851911894704,53.29937820367124
players,1,676,2.1048851911894704,53.29937820367124
players,1,677,2.1048851911894704,53.29937820367124
players,1,678,2.1048851911894704,53.29937820367124
players,1,679,2.1048851911894704,53.29937820367124
players,1,680,6.600073339192981,53.681326892281945
players,1,681,6.600073339192981,53.681326892281945
players,1,682,6.600073339192981,53.681326892281945
players,1,683,6.600073339192981,53.681326892281945
players,1,684,6.600073339192981,53.681326892281945
players,1,685,2.00281012144199,53.79723025579132
players,1,686,2.00281012144199,53.79723025579132
players,1,687,2.00281012144199,53.79723025579132
players,1,688,2.00281012144199,53.79723025579132
players,1,689,2.00281012144199,53.79723025579132
players,1,690,5.193292308550789,54.09776800512875
players,1,691,5.193292308550789,54.09776800512875
players,1,692,5.193292308550789,54.09776800512875
players,1,693,5.193292308550789,54.09776800512875
players,1,694,5.193292308550789,54.09776800512875
players,1,695,4.590823704267563,54.36344067319979
players,1,696,4.590823704267563,54.36344067319979
players,1,697,4.590823704267563,54.36344067319979
players,1,698,4.590823704267563,54.36344067319979
players,1,699,4.590823704267563,54.36344067319979
players,1,700,4.181538249192013,54.6054278403984
players,1,701,4.181538249192013,54.6054278403984
players,1,702,4.181538249192013,54.6054278403984
players,1,703,4.181538249192013,54.6054278403984
players,1,704,4.181538249192013,54.6054278403984
players,1,705,6.704205423177447,54.99340269127672
players,1,706,6.704205423177447,54.99340269127672
players,1,707,6.704205423177447,54.99340269127672
players,1,708,6.704205423177447,54.99340269127672
players,1,709,6.704205423177447,54.99340269127672
players,1,710,1.8642563469766615,55.10128789654157
players,1,711,1.8642563469766615,55.10128789654157
players,1,712,1.8642563469766615,55.10128789654157
players,1,713,1.8642563469766615,55.10128789654157
players,1,714,1.8642563469766615,55.10128789654157
players,1,715,3.5001995277794484,55.30384573958436
players,1,716,3.5001995277794484,55.30384573958436
players,1,717,3.5001995277794484,55.30384573958436
players,1,718,3.5001995277794484,55.30384573958436
players,1,719,3.5001995277794484,55.30384573958436
players,1,720,1.7435754684042257,55.4047470977096
players,1,721,1.7435754684042257,55.4047470977096
players,1,722,1.7435754684042257,55.4047470977096
players,1,723,1.7435754684042257,55.4047470977096
players,1,724,1.7435754684042257,55.4047470977096
players,1,725,2.8197696918040953,55.56792821413345
players,1,726,2.8197696918040953,55.56792821413345
players,1,727,2.8197696918040953,55.56792821413345
players,1,728,2.8197696918040953,55.56792821413345
players,1,729,2.8197696918040953,55.56792821413345
players,1,730,3.161628236118335,55.75089281113104
players,1,731,3.161628236118335,55.75089281113104
players,1,732,3.161628236118335,55.75089281113104
players,1,733,3.161628236118335,55.75089281113104
players,1,734,3.161628236118335,55.75089281113104
players,1,735,1.1901361747572057,55.819766432355415
players,1,736,1.1901361747572057,55.819766432355415
players,1,737,1.1901361747572057,55.819766432355415
players,1,738,1.1901361747572057,55.819766432355415
players,1,739,1.1901361747572057,55.819766432355415
players,1,740,1.7259839959074632,55.919649765451915
players,1,741,1.7259839959074632,55.919649765451915
players,1,742,1.7259839959074632,55.919649765451915
players,1,743,1.7259839959074632,55.919649765451915
players,1,744,1.7259839959074632,55.919649765451915
players,1,745,1.4860602869139157,55.98844885280904
players,1,746,1.4860602869139157,55.98844885280904
players,1,747,1.4860602869139157,55.98844885280904
players,1,748,1.4860602869139157,55.98844885280904
players,1,749,1.4860602869139157,55.98844885280904
